State,Year,Quater,Districts,Registered_Users,app_opens
Rajasthan,2022,4,jalore district,454009,26134282
Rajasthan,2022,4,bikaner district,856385,51898443
Rajasthan,2022,4,sikar district,1185927,64102564
Rajasthan,2022,4,dholpur district,249028,13787272
Rajasthan,2022,4,sirohi district,302852,16427206
Rajasthan,2022,4,rajsamand district,331406,24301610
Rajasthan,2022,4,jaisalmer district,266118,23450979
Rajasthan,2022,4,bundi district,339186,19235443
Rajasthan,2022,4,jhalawar district,387978,23347051
Rajasthan,2022,4,alwar district,1843138,86723515
Rajasthan,2022,4,kota district,1031196,51410929
Rajasthan,2022,4,jhunjhunu district,876787,41612351
Rajasthan,2023,1,pali district,670709,97423805
Rajasthan,2023,1,ganganagar district,667880,545740376
Rajasthan,2023,1,churu district,689946,85679770
Rajasthan,2023,1,jaipur district,6247095,102771783
Rajasthan,2023,1,baran district,336236,45403825
Rajasthan,2023,1,bhilwara district,1065499,117006840
Rajasthan,2023,1,banswara district,230384,50426578
Rajasthan,2023,1,dungarpur district,208688,34247381
Rajasthan,2023,1,tonk district,525758,63339041
Rajasthan,2023,1,jodhpur district,1654436,298701684
Rajasthan,2023,1,karauli district,407145,33413116
Rajasthan,2023,1,udaipur district,992940,98423214
Rajasthan,2023,1,dausa district,711545,24433964
Rajasthan,2023,1,nagaur district,1091225,202610481
Rajasthan,2023,1,bharatpur district,880577,28230243
Rajasthan,2023,1,barmer district,776885,331816674
Rajasthan,2023,1,ajmer district,1146113,103236511
Rajasthan,2023,1,chittorgarh district,570826,73293194
Rajasthan,2023,1,hanumangarh district,480902,324415689
Rajasthan,2023,1,pratapgarh district,153524,39345331
Rajasthan,2023,1,sawai madhopur district,508180,35983980
Rajasthan,2023,1,jalore district,474939,79824084
Rajasthan,2023,1,bikaner district,895948,284191045
Rajasthan,2023,1,sikar district,1241633,63528752
Rajasthan,2023,1,dholpur district,261343,24774189
Rajasthan,2023,1,sirohi district,316745,39369927
Rajasthan,2023,1,rajsamand district,346892,49993026
Rajasthan,2023,1,jaisalmer district,277620,188778688
Rajasthan,2023,1,bundi district,355631,47311708
Rajasthan,2023,1,jhalawar district,406945,59392240
Rajasthan,2023,1,alwar district,1931404,61673075
Rajasthan,2023,1,kota district,1079455,38037137
Rajasthan,2023,1,jhunjhunu district,917983,38515190
Rajasthan,2023,2,pali district,700489,111112784
Rajasthan,2023,2,ganganagar district,695005,557450404
Rajasthan,2023,2,churu district,721780,94602712
Rajasthan,2023,2,jaipur district,6490210,101281080
Rajasthan,2023,2,baran district,352029,44461374
Rajasthan,2023,2,bhilwara district,1112475,116319648
Rajasthan,2023,2,banswara district,240901,69598435
Rajasthan,2023,2,dungarpur district,218341,40098787
Rajasthan,2023,2,tonk district,550458,63366212
Rajasthan,2023,2,jodhpur district,1723274,328744335
Rajasthan,2023,2,karauli district,426213,38564604
Rajasthan,2023,2,udaipur district,1034200,111769850
Rajasthan,2023,2,dausa district,743151,25490365
Rajasthan,2023,2,nagaur district,1140617,233229254
Rajasthan,2023,2,bharatpur district,920291,29508013
Rajasthan,2023,2,barmer district,814371,357596250
Rajasthan,2023,2,ajmer district,1191890,109383533
Rajasthan,2023,2,chittorgarh district,596527,86858393
Rajasthan,2023,2,hanumangarh district,501441,352688757
Rajasthan,2023,2,pratapgarh district,161051,48811536
Rajasthan,2023,2,sawai madhopur district,531040,38538927
Rajasthan,2023,2,jalore district,497223,90742576
Rajasthan,2023,2,bikaner district,934772,317703250
Rajasthan,2023,2,sikar district,1295705,72379272
Rajasthan,2023,2,dholpur district,273507,28282770
Rajasthan,2023,2,sirohi district,330039,44665778
Rajasthan,2023,2,rajsamand district,362498,54976050
Rajasthan,2023,2,jaisalmer district,291021,199933840
Rajasthan,2023,2,bundi district,372468,49994367
Rajasthan,2023,2,jhalawar district,426153,66031386
Rajasthan,2023,2,alwar district,2015122,62529380
Rajasthan,2023,2,kota district,1123468,45574539
Rajasthan,2023,2,jhunjhunu district,957879,40711827
Rajasthan,2023,3,pali district,730031,114579950
Rajasthan,2023,3,ganganagar district,722798,512965336
Rajasthan,2023,3,churu district,753559,120081326
Rajasthan,2023,3,jaipur district,6745507,88138968
Rajasthan,2023,3,baran district,368285,54916793
Rajasthan,2023,3,bhilwara district,1161222,123204454
Rajasthan,2023,3,banswara district,251467,77554711
Rajasthan,2023,3,dungarpur district,227663,57792491
Rajasthan,2023,3,tonk district,575238,59135745
Rajasthan,2023,3,jodhpur district,1793526,340883710
Rajasthan,2023,3,karauli district,444935,43455810
Rajasthan,2023,3,udaipur district,1075658,135031777
Rajasthan,2023,3,dausa district,776364,20580287
Rajasthan,2023,3,nagaur district,1190241,248122285
Rajasthan,2023,3,bharatpur district,961681,63482900
Rajasthan,2023,3,barmer district,850293,400237829
Rajasthan,2023,3,ajmer district,1240780,183736410
Rajasthan,2023,3,chittorgarh district,622349,86502458
Rajasthan,2023,3,hanumangarh district,522619,362030658
Rajasthan,2023,3,pratapgarh district,168793,60919555
Rajasthan,2023,3,sawai madhopur district,554740,41740350
Rajasthan,2023,3,jalore district,518035,93136203
Rajasthan,2023,3,bikaner district,974753,362977425
Rajasthan,2023,3,sikar district,1350861,57455590
Rajasthan,2023,3,dholpur district,285692,35034202
Rajasthan,2023,3,sirohi district,343786,71505446
Rajasthan,2023,3,rajsamand district,378133,64002782
Rajasthan,2023,3,jaisalmer district,303744,225295537
Rajasthan,2023,3,bundi district,389057,55870845
Rajasthan,2023,3,jhalawar district,446144,63490116
Rajasthan,2023,3,alwar district,2100632,68857107
Rajasthan,2023,3,kota district,1170118,40526891
Rajasthan,2023,3,jhunjhunu district,998478,26060916
Rajasthan,2023,4,pali district,757423,52741973
Rajasthan,2023,4,ganganagar district,749024,47626088
Rajasthan,2023,4,churu district,782820,43468666
Rajasthan,2023,4,jaipur district,6983265,321115628
Rajasthan,2023,4,baran district,383244,29501990
Rajasthan,2023,4,bhilwara district,1205003,70874806
Rajasthan,2023,4,banswara district,261434,36670946
Rajasthan,2023,4,dungarpur district,236525,19841316
Rajasthan,2023,4,tonk district,598210,29621800
Rajasthan,2023,4,jodhpur district,1857340,114162633
Rajasthan,2023,4,karauli district,462482,25602504
Rajasthan,2023,4,udaipur district,1115611,73796442
Rajasthan,2023,4,dausa district,806062,36517536
Rajasthan,2023,4,nagaur district,1236331,90918832
Rajasthan,2023,4,bharatpur district,1000530,63625396
Rajasthan,2023,4,barmer district,883944,78473305
Rajasthan,2023,4,ajmer district,1284233,78973604
Rajasthan,2023,4,chittorgarh district,646563,43650262
Rajasthan,2023,4,hanumangarh district,542076,39998065
Rajasthan,2023,4,pratapgarh district,175877,15971177
Rajasthan,2023,4,sawai madhopur district,576534,29540020
Rajasthan,2023,4,jalore district,537521,39567441
Rajasthan,2023,4,bikaner district,1010869,69192584
Rajasthan,2023,4,sikar district,1402231,69297940
Rajasthan,2023,4,dholpur district,296811,24439893
Rajasthan,2023,4,sirohi district,356682,20102277
Rajasthan,2023,4,rajsamand district,392759,28918772
Rajasthan,2023,4,jaisalmer district,316363,26678376
Rajasthan,2023,4,bundi district,404630,25297747
Rajasthan,2023,4,jhalawar district,464200,29977919
Rajasthan,2023,4,alwar district,2179932,132648697
Rajasthan,2023,4,kota district,1214016,55226916
Rajasthan,2023,4,jhunjhunu district,1036803,41604049
Sikkim,2018,1,south district,3679,0
Sikkim,2018,1,west district,2048,0
Sikkim,2018,1,east district,12749,0
Sikkim,2018,1,north district,1575,0
Sikkim,2018,2,south district,5147,0
Sikkim,2018,2,west district,2868,0
Sikkim,2018,2,east district,17767,0
Sikkim,2018,2,north district,2315,0
Sikkim,2018,3,south district,6943,0
Sikkim,2018,3,west district,4042,0
Sikkim,2018,3,east district,23460,0
Sikkim,2018,3,north district,3192,0
Sikkim,2018,4,south district,8992,0
Sikkim,2018,4,west district,5328,0
Sikkim,2018,4,east district,29948,0
Sikkim,2018,4,north district,4270,0
Sikkim,2019,1,south district,11031,0
Sikkim,2019,1,west district,6479,0
Sikkim,2019,1,east district,36124,0
Sikkim,2019,1,north district,5322,0
Sikkim,2019,2,south district,13547,77140
Sikkim,2019,2,west district,8064,46084
Sikkim,2019,2,east district,43048,238494
Sikkim,2019,2,north district,6340,36802
Sikkim,2019,3,south district,16016,280590
Sikkim,2019,3,west district,9481,144701
Sikkim,2019,3,east district,49404,754830
Sikkim,2019,3,north district,7227,136683
Sikkim,2019,4,south district,18461,329447
Sikkim,2019,4,west district,11078,178799
Sikkim,2019,4,east district,55340,889132
Sikkim,2019,4,north district,8093,154626
Sikkim,2020,1,south district,21043,363778
Sikkim,2020,1,west district,12746,206588
Sikkim,2020,1,east district,61820,973818
Sikkim,2020,1,north district,9022,152979
Sikkim,2020,2,south district,24768,391248
Sikkim,2020,2,west district,15082,272075
Sikkim,2020,2,east district,69829,1057180
Sikkim,2020,2,north district,10242,191832
Sikkim,2020,3,south district,28038,435098
Sikkim,2020,3,west district,17400,289152
Sikkim,2020,3,east district,78018,1205412
Sikkim,2020,3,north district,11317,226808
Sikkim,2020,4,south district,31055,487764
Sikkim,2020,4,west district,19217,307094
Sikkim,2020,4,east district,85770,1393562
Sikkim,2020,4,north district,12501,290250
Sikkim,2021,1,south district,33490,549002
Sikkim,2021,1,west district,20769,329949
Sikkim,2021,1,east district,92502,1635704
Sikkim,2021,1,north district,13452,280676
Sikkim,2021,2,south district,35900,967570
Sikkim,2021,2,west district,22352,824607
Sikkim,2021,2,east district,99077,1747714
Sikkim,2021,2,north district,14411,1001230
Sikkim,2021,3,south district,38616,1144641
Sikkim,2021,3,west district,24132,1053092
Sikkim,2021,3,east district,106352,2217368
Sikkim,2021,3,north district,15593,1299464
Sikkim,2021,4,south district,41311,1156897
Sikkim,2021,4,west district,25834,686418
Sikkim,2021,4,east district,113537,3108229
Sikkim,2021,4,north district,16725,574008
Sikkim,2022,1,south district,43881,2776181
Sikkim,2022,1,west district,27594,3049668
Sikkim,2022,1,east district,120360,3384215
Sikkim,2022,1,north district,17781,3230129
Sikkim,2022,2,south district,46351,3490586
Sikkim,2022,2,west district,29184,4031393
Sikkim,2022,2,east district,126666,4759136
Sikkim,2022,2,north district,18793,4712822
Sikkim,2022,3,south district,48673,4041078
Sikkim,2022,3,west district,30513,4964725
Sikkim,2022,3,east district,133152,5164204
Sikkim,2022,3,north district,19687,4578529
Sikkim,2022,4,south district,50716,2045443
Sikkim,2022,4,west district,31605,1253670
Sikkim,2022,4,east district,139175,4859711
Sikkim,2022,4,north district,20472,790040
Sikkim,2023,1,south district,52942,5195700
Sikkim,2023,1,west district,32945,4025814
Sikkim,2023,1,east district,145199,4158937
Sikkim,2023,1,north district,21354,5546776
Sikkim,2023,2,south district,55158,7212789
Sikkim,2023,2,west district,34427,8135830
Sikkim,2023,2,east district,150852,6251789
Sikkim,2023,2,north district,22291,6870467
Sikkim,2023,3,south district,57259,9417663
Sikkim,2023,3,west district,35808,11546849
Sikkim,2023,3,east district,156600,7052486
Sikkim,2023,3,north district,23162,6889308
Sikkim,2023,4,south district,59357,3982251
Sikkim,2023,4,west district,37183,1959402
Sikkim,2023,4,east district,162011,9012227
Sikkim,2023,4,north district,24024,884318
Tamil Nadu,2018,1,tiruchirappalli district,62230,0
Tamil Nadu,2018,1,ramanathapuram district,14636,0
Tamil Nadu,2018,1,krishnagiri district,66958,0
Tamil Nadu,2018,1,cuddalore district,43486,0
Tamil Nadu,2018,1,kancheepuram district,136352,0
Tamil Nadu,2018,1,tiruppur district,87652,0
Tamil Nadu,2018,1,dharmapuri district,33682,0
Tamil Nadu,2018,1,thoothukkudi district,25509,0
Tamil Nadu,2018,1,thanjavur district,36258,0
Tamil Nadu,2018,1,madurai district,72582,0
Tamil Nadu,2018,1,tiruvannamalai district,40279,0
Tamil Nadu,2018,1,salem district,88288,0
Tamil Nadu,2018,1,nagapattinam district,15626,0
Tamil Nadu,2018,1,tirupathur district,25242,0
Tamil Nadu,2018,1,ariyalur district,9211,0
Tamil Nadu,2018,1,chennai district,292004,0
Tamil Nadu,2018,1,the nilgiris district,13351,0
Tamil Nadu,2018,1,erode district,53761,0
Tamil Nadu,2018,1,karur district,19098,0
Tamil Nadu,2018,1,kallakkurichi district,20750,0
Tamil Nadu,2018,1,viluppuram district,31546,0
Tamil Nadu,2018,1,pudukkottai district,16067,0
Tamil Nadu,2018,1,perambalur district,8476,0
Tamil Nadu,2018,1,coimbatore district,170306,0
Tamil Nadu,2018,1,virudhunagar district,27079,0
Tamil Nadu,2018,1,dindigul district,34025,0
Tamil Nadu,2018,1,sivaganga district,16919,0
Tamil Nadu,2018,1,tenkasi district,15000,0
Tamil Nadu,2018,1,chengalpattu district,215210,0
Tamil Nadu,2018,1,kanniyakumari district,28347,0
Tamil Nadu,2018,1,tirunelveli district,28006,0
Tamil Nadu,2018,1,thiruvallur district,215622,0
Tamil Nadu,2018,1,theni district,18253,0
Tamil Nadu,2018,1,ranipet district,31107,0
Tamil Nadu,2018,1,namakkal district,38529,0
Tamil Nadu,2018,1,vellore district,42137,0
Tamil Nadu,2018,1,thiruvarur district,11170,0
Tamil Nadu,2018,2,tiruchirappalli district,91156,0
Tamil Nadu,2018,2,ramanathapuram district,22157,0
Tamil Nadu,2018,2,krishnagiri district,96842,0
Tamil Nadu,2018,2,cuddalore district,63447,0
Tamil Nadu,2018,2,kancheepuram district,188583,0
Tamil Nadu,2018,2,tiruppur district,128535,0
Tamil Nadu,2018,2,dharmapuri district,49703,0
Tamil Nadu,2018,2,thoothukkudi district,38026,0
Tamil Nadu,2018,2,thanjavur district,53239,0
Tamil Nadu,2018,2,madurai district,105957,0
Tamil Nadu,2018,2,tiruvannamalai district,58386,0
Tamil Nadu,2018,2,salem district,126830,0
Tamil Nadu,2018,2,nagapattinam district,23371,0
Tamil Nadu,2018,2,tirupathur district,36233,0
Tamil Nadu,2018,2,ariyalur district,14083,0
Tamil Nadu,2018,2,chennai district,401349,0
Tamil Nadu,2018,2,the nilgiris district,19063,0
Tamil Nadu,2018,2,erode district,77385,0
Tamil Nadu,2018,2,karur district,27639,0
Tamil Nadu,2018,2,kallakkurichi district,30936,0
Tamil Nadu,2018,2,viluppuram district,45050,0
Tamil Nadu,2018,2,pudukkottai district,24385,0
Tamil Nadu,2018,2,perambalur district,12343,0
Tamil Nadu,2018,2,coimbatore district,244374,0
Tamil Nadu,2018,2,virudhunagar district,40179,0
Tamil Nadu,2018,2,dindigul district,50731,0
Tamil Nadu,2018,2,sivaganga district,25789,0
Tamil Nadu,2018,2,tenkasi district,22686,0
Tamil Nadu,2018,2,chengalpattu district,292432,0
Tamil Nadu,2018,2,kanniyakumari district,41038,0
Tamil Nadu,2018,2,tirunelveli district,40760,0
Tamil Nadu,2018,2,thiruvallur district,300210,0
Tamil Nadu,2018,2,theni district,27112,0
Tamil Nadu,2018,2,ranipet district,43481,0
Tamil Nadu,2018,2,namakkal district,55375,0
Tamil Nadu,2018,2,vellore district,60166,0
Tamil Nadu,2018,2,thiruvarur district,17005,0
Tamil Nadu,2018,3,tiruchirappalli district,119661,0
Tamil Nadu,2018,3,ramanathapuram district,29985,0
Tamil Nadu,2018,3,krishnagiri district,128769,0
Tamil Nadu,2018,3,cuddalore district,84632,0
Tamil Nadu,2018,3,kancheepuram district,239985,0
Tamil Nadu,2018,3,tiruppur district,172195,0
Tamil Nadu,2018,3,dharmapuri district,67318,0
Tamil Nadu,2018,3,thoothukkudi district,50858,0
Tamil Nadu,2018,3,thanjavur district,70116,0
Tamil Nadu,2018,3,madurai district,138064,0
Tamil Nadu,2018,3,tiruvannamalai district,77186,0
Tamil Nadu,2018,3,salem district,164489,0
Tamil Nadu,2018,3,nagapattinam district,32391,0
Tamil Nadu,2018,3,tirupathur district,47975,0
Tamil Nadu,2018,3,ariyalur district,19441,0
Tamil Nadu,2018,3,chennai district,511138,0
Tamil Nadu,2018,3,the nilgiris district,25275,0
Tamil Nadu,2018,3,erode district,101492,0
Tamil Nadu,2018,3,karur district,36648,0
Tamil Nadu,2018,3,kallakkurichi district,42462,0
Tamil Nadu,2018,3,viluppuram district,59484,0
Tamil Nadu,2018,3,pudukkottai district,33467,0
Tamil Nadu,2018,3,perambalur district,16465,0
Tamil Nadu,2018,3,coimbatore district,318461,0
Tamil Nadu,2018,3,virudhunagar district,53656,0
Tamil Nadu,2018,3,dindigul district,68304,0
Tamil Nadu,2018,3,sivaganga district,34866,0
Tamil Nadu,2018,3,tenkasi district,30847,0
Tamil Nadu,2018,3,chengalpattu district,368413,0
Tamil Nadu,2018,3,kanniyakumari district,54637,0
Tamil Nadu,2018,3,tirunelveli district,54056,0
Tamil Nadu,2018,3,thiruvallur district,381620,0
Tamil Nadu,2018,3,theni district,36969,0
Tamil Nadu,2018,3,ranipet district,55677,0
Tamil Nadu,2018,3,namakkal district,72500,0
Tamil Nadu,2018,3,vellore district,77325,0
Tamil Nadu,2018,3,thiruvarur district,23350,0
Tamil Nadu,2018,4,tiruchirappalli district,160006,0
Tamil Nadu,2018,4,ramanathapuram district,40421,0
Tamil Nadu,2018,4,krishnagiri district,172743,0
Tamil Nadu,2018,4,cuddalore district,114395,0
Tamil Nadu,2018,4,kancheepuram district,318007,0
Tamil Nadu,2018,4,tiruppur district,227253,0
Tamil Nadu,2018,4,dharmapuri district,91253,0
Tamil Nadu,2018,4,thoothukkudi district,67862,0
